instituicao,uf,populacao,conta,estagio,valor,ano
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.123 - Administração Financeira,EMPENHADO,241037.5,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.126 - Tecnologia da Informação,EMPENHADO,6.3666851E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.128 - Formação de Recursos Humanos,EMPENHADO,428146.47,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.129 - Administração de Receitas,EMPENHADO,2284553.49,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.131 - Comunicação Social,EMPENHADO,1.076456037E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,06 - Segurança Pública,EMPENHADO,5.106103422E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,06.182 - Defesa Civil,EMPENHADO,2049872.35,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,06.183 - Informação e Inteligência,EMPENHADO,208090.0,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,06.122 - Administração Geral,EMPENHADO,4.574426877E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,07 - Relações Exteriores,EMPENHADO,850378.8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,07.212 - Cooperação Internacional,EMPENHADO,850378.8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08 - Assistência Social,EMPENHADO,2.3192807963E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08.241 - Assistência ao Idoso,EMPENHADO,1.698222691E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08.242 - Assistência ao Portador de Deficiência,EMPENHADO,3718164.58,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08.243 - Assistência à Criança e ao Adolescente,EMPENHADO,7.830133504E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08.244 - Assistência Comunitária,EMPENHADO,6.92965519E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08.122 - Administração Geral,EMPENHADO,5.640705564E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,09 - Previdência Social,EMPENHADO,1.04845812943E9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,09.271 - Previdência Básica,EMPENHADO,1.73179421E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,09.272 - Previdência do Regime Estatutário,EMPENHADO,1.03113998875E9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10 - Saúde,EMPENHADO,1.90240980309E9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.301 - Atenção Básica,EMPENHADO,3.3234342759E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.302 - Assistência Hospitalar e Ambulatorial,EMPENHADO,1.41781813389E9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.303 - Suporte Profilático e Terapêutico,EMPENHADO,2.636887962E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.304 - Vigilância Sanitária,EMPENHADO,5016854.72,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.305 - Vigilância Epidemiológica,EMPENHADO,2.886292082E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.122 - Administração Geral,EMPENHADO,6.130107302E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,11 - Trabalho,EMPENHADO,1241927.06,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,11.334 - Fomento ao Trabalho,EMPENHADO,1241927.06,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12 - Educação,EMPENHADO,1.03890419626E9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12.361 - Ensino Fundamental,EMPENHADO,3.0405828868E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12.362 - Ensino Médio,EMPENHADO,6793708.88,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12.365 - Educação Infantil,EMPENHADO,1.8581353222E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12.367 - Educação Especial,EMPENHADO,2.985935595E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12.122 - Administração Geral,EMPENHADO,4.797052052E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,13 - Cultura,EMPENHADO,3.13436958E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",EMPENHADO,187144.31,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,13.392 - Difusão Cultural,EMPENHADO,1.19703271E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,13.122 - Administração Geral,EMPENHADO,1.739068368E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,14 - Direitos da Cidadania,EMPENHADO,7445960.82,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,"14.422 - Direitos Individuais, Coletivos e Difusos",EMPENHADO,3251181.7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,15 - Urbanismo,EMPENHADO,1.6724375166E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,15.451 - Infraestrutura Urbana,EMPENHADO,1.2281012816E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,15.452 - Serviços Urbanos,EMPENHADO,4.44336235E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,16 - Habitação,EMPENHADO,3.213604402E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,16.482 - Habitação Urbana,EMPENHADO,8910001.44,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,16.122 - Administração Geral,EMPENHADO,2.08684162E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,17 - Saneamento,EMPENHADO,7.7199721396E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,17.512 - Saneamento Básico Urbano,EMPENHADO,3.7851645093E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,17.122 - Administração Geral,EMPENHADO,3.6581330097E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,18 - Gestão Ambiental,EMPENHADO,1.046296483E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,18.541 - Preservação e Conservação Ambiental,EMPENHADO,871817.26,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,18.542 - Controle Ambiental,EMPENHADO,748076.63,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,23 - Comércio e Serviços,EMPENHADO,3730110.61,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,23.691 - Promoção Comercial,EMPENHADO,342996.88,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,23.695 - Turismo,EMPENHADO,198924.82,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,23.122 - Administração Geral,EMPENHADO,3188188.91,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,26 - Transporte,EMPENHADO,1.1472104451E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,26.782 - Transporte Rodoviário,EMPENHADO,3224892.94,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,26.122 - Administração Geral,EMPENHADO,7.231742158E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,27 - Desporto e Lazer,EMPENHADO,2381603.67,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,27.812 - Desporto Comunitário,EMPENHADO,2381603.67,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,28 - Encargos Especiais,EMPENHADO,4.1116092267E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,28.843 - Serviço da Dívida Interna,EMPENHADO,1.2979014362E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,28.844 - Serviço da Dívida Externa,EMPENHADO,3.296680214E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,28.846 - Outros Encargos Especiais,EMPENHADO,2.4840397691E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,01 - Legislativa,PAGO,1.0376045495E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,01.031 - Ação Legislativa,PAGO,9.483552501E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,02 - Judiciária,PAGO,5.378341163E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,02.122 - Administração Geral,PAGO,5.18708838E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04 - Administração,PAGO,4.6373243717E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.121 - Planejamento e Orçamento,PAGO,183115.0,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.122 - Administração Geral,PAGO,4.0288207341E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.123 - Administração Financeira,PAGO,181500.0,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.126 - Tecnologia da Informação,PAGO,5.317739054E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.128 - Formação de Recursos Humanos,PAGO,196716.29,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.129 - Administração de Receitas,PAGO,465257.04,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,04.131 - Comunicação Social,PAGO,1517095.82,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,06 - Segurança Pública,PAGO,4.854872765E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,06.182 - Defesa Civil,PAGO,1413473.65,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,06.183 - Informação e Inteligência,PAGO,2080.0,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,06.122 - Administração Geral,PAGO,4.524585453E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,07 - Relações Exteriores,PAGO,850378.8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,07.212 - Cooperação Internacional,PAGO,850378.8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08 - Assistência Social,PAGO,2.0230992387E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08.241 - Assistência ao Idoso,PAGO,1.399253767E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08.242 - Assistência ao Portador de Deficiência,PAGO,3346781.79,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08.243 - Assistência à Criança e ao Adolescente,PAGO,6.837728997E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08.244 - Assistência Comunitária,PAGO,5.661980691E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,08.122 - Administração Geral,PAGO,5.362397489E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,09 - Previdência Social,PAGO,1.04709084361E9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,09.271 - Previdência Básica,PAGO,1.595065628E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,09.272 - Previdência do Regime Estatutário,PAGO,1.03113998875E9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10 - Saúde,PAGO,1.73476505712E9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.301 - Atenção Básica,PAGO,2.9019884389E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.302 - Assistência Hospitalar e Ambulatorial,PAGO,1.31557923532E9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.303 - Suporte Profilático e Terapêutico,PAGO,1.487144877E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.304 - Vigilância Sanitária,PAGO,4975892.62,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.305 - Vigilância Epidemiológica,PAGO,2.646775114E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,10.122 - Administração Geral,PAGO,5.849376694E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,11 - Trabalho,PAGO,1027473.97,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,11.334 - Fomento ao Trabalho,PAGO,1027473.97,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12 - Educação,PAGO,1.01766763417E9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12.361 - Ensino Fundamental,PAGO,2.9488473057E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12.362 - Ensino Médio,PAGO,6791952.71,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12.365 - Educação Infantil,PAGO,1.7899613374E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12.367 - Educação Especial,PAGO,2.70493112E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,12.122 - Administração Geral,PAGO,4.639368226E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,13 - Cultura,PAGO,2.908573789E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",PAGO,156148.46,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,13.392 - Difusão Cultural,PAGO,1.141580335E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,13.122 - Administração Geral,PAGO,1.624255121E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,14 - Direitos da Cidadania,PAGO,6557274.05,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,"14.422 - Direitos Individuais, Coletivos e Difusos",PAGO,2783836.42,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,15 - Urbanismo,PAGO,1.2608984173E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,15.451 - Infraestrutura Urbana,PAGO,8.375472164E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,15.452 - Serviços Urbanos,PAGO,4.233512009E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,16 - Habitação,PAGO,2.963961794E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,16.482 - Habitação Urbana,PAGO,7179241.36,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,16.122 - Administração Geral,PAGO,2.037614539E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,17 - Saneamento,PAGO,6.8089987997E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,17.512 - Saneamento Básico Urbano,PAGO,3.2098449167E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,17.122 - Administração Geral,PAGO,3.3720271641E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,18 - Gestão Ambiental,PAGO,7658282.53,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,18.541 - Preservação e Conservação Ambiental,PAGO,743961.89,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,18.542 - Controle Ambiental,PAGO,219960.71,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,23 - Comércio e Serviços,PAGO,2760586.41,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,23.691 - Promoção Comercial,PAGO,171889.01,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,23.695 - Turismo,PAGO,148035.92,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,23.122 - Administração Geral,PAGO,2440661.48,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,26 - Transporte,PAGO,9.946012385E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,26.782 - Transporte Rodoviário,PAGO,2627386.9,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,26.122 - Administração Geral,PAGO,6.802162282E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,27 - Desporto e Lazer,PAGO,1216727.48,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,27.812 - Desporto Comunitário,PAGO,1216727.48,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,28 - Encargos Especiais,PAGO,4.052667453E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,28.843 - Serviço da Dívida Interna,PAGO,1.2835306249E8,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,28.844 - Serviço da Dívida Externa,PAGO,3.296680214E7,2020
Prefeitura Municipal de Porto Alegre - RS,RS,1483771,28.846 - Outros Encargos Especiais,PAGO,2.4394688067E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,01 - Legislativa,EMPENHADO,1.7277440722E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,01.031 - Ação Legislativa,EMPENHADO,1.7277440722E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,02 - Judiciária,EMPENHADO,4.039766208E7,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,02.122 - Administração Geral,EMPENHADO,3.953363922E7,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,03 - Essencial à Justiça,EMPENHADO,149740.73,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,04 - Administração,EMPENHADO,7.2111510135E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,04.121 - Planejamento e Orçamento,EMPENHADO,459608.4,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,04.122 - Administração Geral,EMPENHADO,6.9752893356E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,04.124 - Controle Interno,EMPENHADO,1906591.68,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,04.125 - Normatização e Fiscalização,EMPENHADO,1662238.13,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,04.126 - Tecnologia da Informação,EMPENHADO,1.681704591E7,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,04.128 - Formação de Recursos Humanos,EMPENHADO,1355168.62,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,06 - Segurança Pública,EMPENHADO,2.7724462913E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,06.181 - Policiamento,EMPENHADO,1.3319294291E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,06.182 - Defesa Civil,EMPENHADO,983932.2,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,06.122 - Administração Geral,EMPENHADO,1.4049356929E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,08 - Assistência Social,EMPENHADO,1.5254722807E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,08.241 - Assistência ao Idoso,EMPENHADO,5112.0,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,08.243 - Assistência à Criança e ao Adolescente,EMPENHADO,6.805431049E7,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,08.244 - Assistência Comunitária,EMPENHADO,5.745051745E7,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,08.122 - Administração Geral,EMPENHADO,2.40452791E7,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,09 - Previdência Social,EMPENHADO,1.01436350161E9,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,09.122 - Administração Geral,EMPENHADO,1.01436350161E9,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,10 - Saúde,EMPENHADO,2.7153207734E9,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,10.301 - Atenção Básica,EMPENHADO,4.6697501192E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,10.302 - Assistência Hospitalar e Ambulatorial,EMPENHADO,1.5953827571E9,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,10.303 - Suporte Profilático e Terapêutico,EMPENHADO,2.787946525E7,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,10.304 - Vigilância Sanitária,EMPENHADO,5.513485166E7,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,10.305 - Vigilância Epidemiológica,EMPENHADO,2684695.75,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,10.122 - Administração Geral,EMPENHADO,5.3523021548E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,11 - Trabalho,EMPENHADO,9414275.21,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,11.333 - Empregabilidade,EMPENHADO,9414275.21,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,12 - Educação,EMPENHADO,1.55728386991E9,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,12.361 - Ensino Fundamental,EMPENHADO,1.06534855718E9,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,12.362 - Ensino Médio,EMPENHADO,329896.0,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,12.363 - Ensino Profissional,EMPENHADO,244452.0,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,12.365 - Educação Infantil,EMPENHADO,2.0563852506E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,12.366 - Educação de Jovens e Adultos,EMPENHADO,791270.05,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,12.368 - Educação Básica,EMPENHADO,1.3005364889E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,12.122 - Administração Geral,EMPENHADO,6.212850232E7,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,13 - Cultura,EMPENHADO,1.3551515878E8,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",EMPENHADO,1636482.87,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,13.392 - Difusão Cultural,EMPENHADO,5.780650592E7,2020
Prefeitura Municipal de Fortaleza - CE,CE,2669342,13.122 - Administração Geral,EMPENHADO,3.36769458E7,2020
